_id,Quarter,HB,HBQF,HBName,HBNameQF,ADPName,ADPNameQF,ServiceType,ServiceTypeQF,SubstanceType,SubstanceTypeQF,Measure,Waited_1_week_or_less,Waited_more_than_1_week_but_within_2_weeks,Waited_more_than_2_week_but_within_3_weeks,Waited_more_than_3_week_but_within_4_weeks,Waited_more_than_4_week_but_within_8_weeks,Waited_more_than_8_week_but_within_12_weeks,Waited_more_than_12_week_but_within_26_weeks,Waited_more_than_26_week_but_within_52_weeks,Waited_more_than_52_week,LDP_standard_waited_3_weeks_or_less,LDP_standard_waited_more_than_3_weeks,Median_length_of_wait_days
152,Q2 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",All,d,Number,111,12,6,0,0,0,0,0,0,129,0,0
153,Q3 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,All,d,Number,95,8,3,0,0,0,0,0,0,106,0,0
154,Q3 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",All,d,Number,95,8,3,0,0,0,0,0,0,106,0,0
155,Q4 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,All,d,Number,151,8,2,0,0,0,0,0,0,161,0,0
156,Q4 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",All,d,Number,151,8,2,0,0,0,0,0,0,161,0,0
157,Q1 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,All,d,Number,126,11,6,1,0,0,0,0,0,143,1,0
158,Q1 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",All,d,Number,126,11,6,1,0,0,0,0,0,143,1,0
159,Q2 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,All,d,Number,130,7,2,0,1,0,0,0,0,139,1,0
160,Q2 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",All,d,Number,130,7,2,0,1,0,0,0,0,139,1,0
161,Q2 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Co-dependency,"",Number,4,0,0,0,0,0,0,0,0,4,0,0
162,Q2 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Co-dependency,"",Number,4,0,0,0,0,0,0,0,0,4,0,0
163,Q3 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Co-dependency,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
164,Q3 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Co-dependency,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
165,Q4 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Co-dependency,"",Number,3,0,0,0,0,0,0,0,0,3,0,0
166,Q4 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Co-dependency,"",Number,3,0,0,0,0,0,0,0,0,3,0,0
167,Q1 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Co-dependency,"",Number,19,0,0,0,0,0,0,0,0,19,0,0
168,Q1 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Co-dependency,"",Number,19,0,0,0,0,0,0,0,0,19,0,0
169,Q2 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Co-dependency,"",Number,10,0,0,0,0,0,0,0,0,10,0,0
170,Q2 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Co-dependency,"",Number,10,0,0,0,0,0,0,0,0,10,0,0
171,Q2 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Drug,"",Number,37,5,0,0,0,0,0,0,0,42,0,0
172,Q2 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Drug,"",Number,37,5,0,0,0,0,0,0,0,42,0,0
173,Q3 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Drug,"",Number,35,3,0,0,0,0,0,0,0,38,0,1
174,Q3 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Drug,"",Number,35,3,0,0,0,0,0,0,0,38,0,1
175,Q4 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Drug,"",Number,60,2,1,0,0,0,0,0,0,63,0,0
176,Q4 2022/2023,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Drug,"",Number,60,2,1,0,0,0,0,0,0,63,0,0
177,Q1 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Drug,"",Number,37,4,3,0,0,0,0,0,0,44,0,0
178,Q1 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Drug,"",Number,37,4,3,0,0,0,0,0,0,44,0,0
179,Q2 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",All services,d,Drug,"",Number,37,0,0,0,1,0,0,0,0,37,1,0
180,Q2 2023/2024,S08000016,"",NHS Borders,"",Scottish Borders ADP,"",Community-based service,"",Drug,"",Number,37,0,0,0,1,0,0,0,0,37,1,0
181,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Alcohol,"",Number,181,42,8,2,0,0,0,0,0,231,2,2
182,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Alcohol,"",Number,181,42,8,2,0,0,0,0,0,231,2,2
183,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Alcohol,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
184,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Alcohol,"",Number,106,36,6,4,4,1,0,0,0,148,9,6
185,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Alcohol,"",Number,105,36,6,4,4,1,0,0,0,147,9,6
186,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Alcohol,"",Number,1,0,0,0,0,0,0,0,0,1,0,0
187,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Alcohol,"",Number,86,48,23,9,12,3,1,0,0,157,25,8
188,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Alcohol,"",Number,83,47,23,9,12,3,1,0,0,153,25,8
189,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Alcohol,"",Number,3,1,0,0,0,0,0,0,0,4,0,6
190,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Alcohol,"",Number,124,50,20,9,3,1,0,0,0,194,13,6
191,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Alcohol,"",Number,121,50,20,9,3,1,0,0,0,191,13,6
192,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Alcohol,"",Number,3,0,0,0,0,0,0,0,0,3,0,1
193,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Alcohol,"",Number,137,54,14,5,0,0,0,0,0,205,5,5
194,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Alcohol,"",Number,134,54,14,5,0,0,0,0,0,202,5,5
195,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Alcohol,"",Number,3,0,0,0,0,0,0,0,0,3,0,0
196,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,All,d,Number,265,51,12,2,0,0,0,0,0,328,2,2
197,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",All,d,Number,259,50,11,2,0,0,0,0,0,320,2,2
198,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",All,d,Number,6,1,1,0,0,0,0,0,0,8,0,2
199,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,All,d,Number,184,60,17,6,4,1,0,0,0,261,11,5
200,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",All,d,Number,178,56,16,6,4,1,0,0,0,250,11,5
201,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",All,d,Number,6,4,1,0,0,0,0,0,0,11,0,6
202,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,All,d,Number,211,66,29,9,14,3,1,0,0,306,27,6
203,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",All,d,Number,187,64,27,9,14,3,1,0,0,278,27,6
204,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",All,d,Number,24,2,2,0,0,0,0,0,0,28,0,2
205,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,All,d,Number,227,62,25,9,3,1,0,0,0,314,13,4
206,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",All,d,Number,215,62,25,9,3,1,0,0,0,302,13,5
207,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",All,d,Number,12,0,0,0,0,0,0,0,0,12,0,0
208,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,All,d,Number,240,79,16,6,0,0,0,0,0,335,6,4
209,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",All,d,Number,226,78,16,6,0,0,0,0,0,320,6,4
210,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",All,d,Number,14,1,0,0,0,0,0,0,0,15,0,0
211,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Co-dependency,"",Number,16,3,2,0,0,0,0,0,0,21,0,3
212,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Co-dependency,"",Number,15,3,1,0,0,0,0,0,0,19,0,3
213,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Co-dependency,"",Number,1,0,1,0,0,0,0,0,0,2,0,10.5
214,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Co-dependency,"",Number,18,5,4,0,0,0,0,0,0,27,0,5
215,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Co-dependency,"",Number,17,5,3,0,0,0,0,0,0,25,0,5
216,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Co-dependency,"",Number,1,0,1,0,0,0,0,0,0,2,0,10.5
217,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Co-dependency,"",Number,19,4,2,0,1,0,0,0,0,25,1,4
218,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Co-dependency,"",Number,19,4,2,0,1,0,0,0,0,25,1,4
219,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Co-dependency,"",Number,0,0,0,0,0,0,0,0,0,0,0,0
220,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Co-dependency,"",Number,12,1,1,0,0,0,0,0,0,14,0,5
221,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Co-dependency,"",Number,10,1,1,0,0,0,0,0,0,12,0,5
222,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Co-dependency,"",Number,2,0,0,0,0,0,0,0,0,2,0,1.5
223,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Co-dependency,"",Number,15,5,0,1,0,0,0,0,0,20,1,1
224,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Co-dependency,"",Number,13,4,0,1,0,0,0,0,0,17,1,2.5
225,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Co-dependency,"",Number,2,1,0,0,0,0,0,0,0,3,0,0
226,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Drug,"",Number,68,6,2,0,0,0,0,0,0,76,0,2
227,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Drug,"",Number,63,5,2,0,0,0,0,0,0,70,0,2
228,Q2 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Drug,"",Number,5,1,0,0,0,0,0,0,0,6,0,2
229,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Drug,"",Number,60,19,7,2,0,0,0,0,0,86,2,4.5
230,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Drug,"",Number,56,15,7,2,0,0,0,0,0,78,2,4.5
231,Q3 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Drug,"",Number,4,4,0,0,0,0,0,0,0,8,0,5.5
232,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Drug,"",Number,106,14,4,0,1,0,0,0,0,124,1,2
233,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Drug,"",Number,85,13,2,0,1,0,0,0,0,100,1,2
234,Q4 2022/2023,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Drug,"",Number,21,1,2,0,0,0,0,0,0,24,0,2
235,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Drug,"",Number,91,11,4,0,0,0,0,0,0,106,0,2
236,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Drug,"",Number,84,11,4,0,0,0,0,0,0,99,0,2
237,Q1 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Drug,"",Number,7,0,0,0,0,0,0,0,0,7,0,0
238,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",All services,d,Drug,"",Number,88,20,2,0,0,0,0,0,0,110,0,2
239,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Community-based service,"",Drug,"",Number,79,20,2,0,0,0,0,0,0,101,0,3
240,Q2 2023/2024,S08000017,"",NHS Dumfries & Galloway,"",Dumfries & Galloway ADP,"",Prison-based service,"",Drug,"",Number,9,0,0,0,0,0,0,0,0,9,0,0
241,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Alcohol,"",Number,126,89,82,14,4,2,0,0,0,297,20,10
242,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Alcohol,"",Number,126,89,82,14,4,2,0,0,0,297,20,10
243,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Alcohol,"",Number,93,100,75,8,2,0,0,0,0,268,10,12
244,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Alcohol,"",Number,93,100,75,8,2,0,0,0,0,268,10,12
245,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Alcohol,"",Number,96,84,72,9,14,1,0,0,0,252,24,10.5
246,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Alcohol,"",Number,96,84,72,9,14,1,0,0,0,252,24,10.5
247,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Alcohol,"",Number,90,75,59,16,33,4,0,0,0,224,53,13
248,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Alcohol,"",Number,90,75,59,16,33,4,0,0,0,224,53,13
249,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Alcohol,"",Number,71,82,60,12,25,8,1,0,0,213,46,13
250,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Alcohol,"",Number,71,82,60,12,25,8,1,0,0,213,46,13
251,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,All,d,Number,266,146,107,18,6,3,0,0,0,519,27,8
252,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",All,d,Number,266,146,107,18,6,3,0,0,0,519,27,8
253,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,All,d,Number,229,169,112,12,3,0,0,0,1,510,16,9
254,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",All,d,Number,229,169,112,12,3,0,0,0,1,510,16,9
255,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,All,d,Number,224,161,104,14,18,1,1,0,1,489,35,9
256,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",All,d,Number,224,161,104,14,18,1,1,0,1,489,35,9
257,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,All,d,Number,226,157,102,29,44,6,0,0,0,485,79,10
258,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",All,d,Number,226,157,102,29,44,6,0,0,0,485,79,10
259,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,All,d,Number,173,156,93,28,49,8,1,0,1,422,87,12
260,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",All,d,Number,173,156,93,28,49,8,1,0,1,422,87,12
261,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Co-dependency,"",Number,20,8,3,1,0,0,0,0,0,31,1,7
262,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Co-dependency,"",Number,20,8,3,1,0,0,0,0,0,31,1,7
263,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Co-dependency,"",Number,24,22,10,0,0,0,0,0,0,56,0,8
264,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Co-dependency,"",Number,24,22,10,0,0,0,0,0,0,56,0,8
265,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Co-dependency,"",Number,23,21,8,0,1,0,0,0,0,52,1,8
266,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Co-dependency,"",Number,23,21,8,0,1,0,0,0,0,52,1,8
267,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Co-dependency,"",Number,34,16,9,2,1,0,0,0,0,59,3,7
268,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Co-dependency,"",Number,34,16,9,2,1,0,0,0,0,59,3,7
269,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Co-dependency,"",Number,26,18,6,2,2,0,0,0,0,50,4,8.5
270,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Co-dependency,"",Number,26,18,6,2,2,0,0,0,0,50,4,8.5
271,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Drug,"",Number,120,49,22,3,2,1,0,0,0,191,6,6
272,Q2 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Drug,"",Number,120,49,22,3,2,1,0,0,0,191,6,6
273,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Drug,"",Number,112,47,27,4,1,0,0,0,1,186,6,7
274,Q3 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Drug,"",Number,112,47,27,4,1,0,0,0,1,186,6,7
275,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Drug,"",Number,105,56,24,5,3,0,1,0,1,185,10,7
276,Q4 2022/2023,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Drug,"",Number,105,56,24,5,3,0,1,0,1,185,10,7
277,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Drug,"",Number,102,66,34,11,10,2,0,0,0,202,23,8
278,Q1 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Drug,"",Number,102,66,34,11,10,2,0,0,0,202,23,8
279,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",All services,d,Drug,"",Number,76,56,27,14,22,0,0,0,1,159,37,10
280,Q2 2023/2024,S08000029,"",NHS Fife,"",Fife ADP,"",Community-based service,"",Drug,"",Number,76,56,27,14,22,0,0,0,1,159,37,10
281,Q2 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,Alcohol,"",Number,12,16,1,0,2,1,5,0,0,29,8,14
282,Q2 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",Alcohol,"",Number,9,16,1,0,2,1,5,0,0,26,8,14
283,Q2 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",Alcohol,"",Number,3,0,0,0,0,0,0,0,0,3,0,0
284,Q3 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,Alcohol,"",Number,15,11,1,0,2,0,0,0,0,27,2,7
285,Q3 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",Alcohol,"",Number,13,11,1,0,2,0,0,0,0,25,2,8
286,Q3 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",Alcohol,"",Number,2,0,0,0,0,0,0,0,0,2,0,0
287,Q4 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,Alcohol,"",Number,24,16,0,1,4,0,0,0,0,40,5,7
288,Q4 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",Alcohol,"",Number,23,16,0,0,4,0,0,0,0,39,4,7
289,Q4 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",Alcohol,"",Number,1,0,0,1,0,0,0,0,0,1,1,13.5
290,Q1 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,Alcohol,"",Number,20,17,1,0,0,0,0,0,0,38,0,7
291,Q1 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",Alcohol,"",Number,19,17,1,0,0,0,0,0,0,37,0,7
292,Q1 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",Alcohol,"",Number,1,0,0,0,0,0,0,0,0,1,0,1
293,Q2 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,Alcohol,"",Number,14,10,5,1,2,0,0,0,0,29,3,8
294,Q2 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",Alcohol,"",Number,12,10,5,1,2,0,0,0,0,27,3,9
295,Q2 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",Alcohol,"",Number,2,0,0,0,0,0,0,0,0,2,0,0
296,Q2 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,All,d,Number,96,23,4,2,3,1,5,0,0,123,11,1
297,Q2 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",All,d,Number,43,21,3,0,3,1,5,0,0,67,9,7
298,Q2 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",All,d,Number,53,2,1,2,0,0,0,0,0,56,2,0
299,Q3 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,All,d,Number,99,17,6,1,3,0,0,0,0,122,4,1
300,Q3 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",All,d,Number,54,17,4,1,3,0,0,0,0,75,4,7
301,Q3 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",All,d,Number,45,0,2,0,0,0,0,0,0,47,0,0
302,Q4 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,All,d,Number,117,26,2,3,6,0,0,0,0,145,9,1
303,Q4 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",All,d,Number,55,26,2,2,6,0,0,0,0,83,8,7
304,Q4 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",All,d,Number,62,0,0,1,0,0,0,0,0,62,1,0
305,Q1 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,All,d,Number,86,32,6,2,0,0,0,0,0,124,2,5.5
306,Q1 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",All,d,Number,56,31,5,2,0,0,0,0,0,92,2,7
307,Q1 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",All,d,Number,30,1,1,0,0,0,0,0,0,32,0,0
308,Q2 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,All,d,Number,68,26,8,2,4,0,0,0,0,102,6,5
309,Q2 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Community-based service,"",All,d,Number,45,26,7,2,4,0,0,0,0,78,6,7
310,Q2 2023/2024,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",Prison-based service,"",All,d,Number,23,0,1,0,0,0,0,0,0,24,0,0
311,Q2 2022/2023,S08000019,"",NHS Forth Valley,"",Clackmannanshire ADP,"",All services,d,Co-dependency,"",Number,6,1,1,1,0,0,0,0,0,8,1,0
